lon	lat	type	loctype	address	north	south	east	west	postal_code	country	administrative_area_level_2	administrative_area_level_1	locality	street	streetNo	point_of_interest	query
-88.1389779	42.905848	locality	approximate	muskego, wi, usa	42.930118	42.8427061	-88.0694871	-88.1969318	NA	united states	waukesha county	wisconsin	muskego	NA	NA	NA	Muskego,WI
-70.2311655	44.0978509	locality	approximate	auburn, me, usa	44.1990701	43.973075	-70.1702968	-70.3160949	NA	united states	androscoggin county	maine	auburn	NA	NA	NA	Auburn,ME
-95.0949303	29.5074538	locality	approximate	league city, tx, usa	29.5549056	29.4277489	-94.9976339	-95.22547	NA	united states	galveston county	texas	league city	NA	NA	NA	League+City,TX
-83.2746567	42.8418574	locality	approximate	oxford charter township, mi, usa	42.8855359	42.7951039	-83.2174539	-83.336678	NA	united states	oakland county	michigan	oxford charter township	NA	NA	NA	Oxford,MI
-72.8676033	40.8014876	locality	approximate	shirley, ny, usa	40.8487817	40.7377716	-72.847516	-72.906554	NA	united states	suffolk county	new york	shirley	NA	NA	NA	Shirley,NY
-94.4154758	30.7752011	locality	approximate	woodville, tx 75979, usa	30.7967446	30.7536859	-94.40813	-94.440235	75979	united states	tyler county	texas	woodville	NA	NA	NA	Woodville,TX
-85.1393513	41.079273	locality	approximate	fort wayne, in, usa	41.199779	40.965447	-84.998627	-85.303173	NA	united states	allen county	indiana	fort wayne	NA	NA	NA	Fort+Wayne+,IN
-77.1538624	42.5986805	locality	approximate	branchport, ny 14418, usa	42.6068935	42.5904664	-77.137855	-77.1698698	14418	united states	yates county	new york	branchport	NA	NA	NA	Branchport,NY
-84.2338093	33.5442781	locality	approximate	stockbridge, ga, usa	33.572862	33.4786919	-84.15975	-84.292166	NA	united states	henry county	georgia	stockbridge	NA	NA	NA	Stockbridge,GA
-74.3647247	40.8200623	locality	approximate	east hanover, nj, usa	40.8495859	40.791424	-74.3256179	-74.41124	NA	united states	morris county	new jersey	east hanover	NA	NA	NA	East+Hanover,NJ
-83.8254829	39.7970043	locality	approximate	clifton, oh, usa	39.8005349	39.7932459	-83.82185	-83.829689	NA	united states	greene county	ohio	clifton	NA	NA	NA	Clifton,OH
-79.0954041	33.4702201	natural_feature	approximate	litchfield beach, south carolina 29585, usa	33.4795273	33.4609119	-79.0793967	-79.1114115	29585	united states	georgetown county	south carolina	NA	NA	NA	NA	Litchfield,SC
-71.5225598	41.4803791	neighborhood	approximate	kingston, south kingstown, ri, usa	41.4917299	41.454025	-71.5094221	-71.5368799	NA	united states	washington county	rhode island	south kingstown	NA	NA	NA	Kingston,RI
-73.1168393	41.4338203	locality	approximate	oxford, ct, usa	41.489424	41.3676958	-73.0773531	-73.2065252	NA	united states	new haven county	connecticut	oxford	NA	NA	NA	Oxford,CT
-79.1214313	33.4332236	locality	approximate	pawleys island, sc, usa	33.4478618	33.3988652	-79.1088986	-79.1394889	NA	united states	georgetown county	south carolina	pawleys island	NA	NA	NA	Pawley's+Island,SC
-92.4453161	42.5348993	locality	approximate	cedar falls, ia, usa	42.5741359	42.4644021	-92.406071	-92.5041979	NA	united states	black hawk county	iowa	cedar falls	NA	NA	NA	Cedar+Falls,IA
-71.4797889	42.8442536	locality	approximate	litchfield, nh, usa	42.903408	42.7972869	-71.422428	-71.4861441	NA	united states	hillsborough county	new hampshire	litchfield	NA	NA	NA	Litchfield,NH
-74.8357215	40.7195448	locality	approximate	califon, nj 07830, usa	40.73013	40.71071	-74.8232069	-74.8502809	07830	united states	hunterdon county	new jersey	califon	NA	NA	NA	Califon,NJ
-79.8953328	40.8611755	locality	approximate	butler, pa, usa	40.8794569	40.8476239	-79.8756459	-79.914827	NA	united states	butler county	pennsylvania	butler	NA	NA	NA	Butler,IN
-74.7276626	39.4523385	neighborhood	approximate	mays landing, hamilton township, nj 08330, usa	39.4727229	39.433098	-74.7059829	-74.7393729	08330	united states	atlantic county	new jersey	hamilton township	NA	NA	NA	Mays+Landing,NJ
-81.9773482	36.7098335	locality	approximate	abingdon, va, usa	36.7320081	36.684976	-81.9179439	-82.019564	NA	united states	washington county	virginia	abingdon	NA	NA	NA	Abingdon,VA
-70.7927832	42.1615157	locality	approximate	norwell, ma, usa	42.1952919	42.106201	-70.752214	-70.8894158	NA	united states	plymouth county	massachusetts	norwell	NA	NA	NA	Norwell,MA
-77.7924992	40.7756184	locality	approximate	boalsburg, pa, usa	40.795098	40.75778	-77.7334389	-77.8114739	NA	united states	centre county	pennsylvania	boalsburg	NA	NA	NA	Boalsburg,PA
-119.7029194	36.8252277	locality	approximate	clovis, ca, usa	36.866749	36.7827489	-119.620982	-119.7326761	NA	united states	fresno county	california	clovis	NA	NA	NA	Clovis,CA
-84.6485417	33.3392842	locality	approximate	sharpsburg, ga, usa	33.3467518	33.3334199	-84.639991	-84.6573931	NA	united states	coweta county	georgia	sharpsburg	NA	NA	NA	Sharpsburg,GA
-72.1704048	44.3286166	locality	approximate	peacham, vt, usa	44.3987259	44.2768559	-72.0945881	-72.3175701	NA	united states	caledonia county	vermont	peacham	NA	NA	NA	Peacham,VT
-74.1951395	39.7915084	neighborhood	approximate	waretown, ocean township, nj 08758, usa	39.799096	39.7793	-74.1804519	-74.2098389	08758	united states	ocean county	new jersey	ocean township	NA	NA	NA	Waretown,NJ
-79.9414266	37.2709704	locality	approximate	roanoke, va, usa	37.3374169	37.211227	-79.8774871	-80.0375979	NA	united states	NA	virginia	roanoke	NA	NA	NA	Roanoke,VA
-84.5963432	33.3968557	locality	approximate	peachtree city, ga, usa	33.448434	33.327531	-84.5215879	-84.617475	NA	united states	fayette county	georgia	peachtree city	NA	NA	NA	Peachtree+City,GA
-75.5774249	38.4559495	locality	approximate	delmar, md, usa	38.4562021	38.4272319	-75.5363689	-75.5874549	NA	united states	wicomico county	maryland	delmar	NA	NA	NA	Delmar,MD
-78.7914222	42.9756133	locality	approximate	amherst, ny 14223, usa	42.9837764	42.9674491	-78.7754148	-78.8074296	14223	united states	erie county	new york	amherst	NA	NA	NA	Amherst,NY
-95.7607832	29.5821811	locality	approximate	richmond, tx, usa	29.623771	29.55483	-95.7253669	-95.791476	NA	united states	fort bend county	texas	richmond	NA	NA	NA	Richmond,TX
-78.6427922	33.8273947	sublocality_level_1	approximate	cherry grove beach, north myrtle beach, sc 29582, usa	33.8366633	33.8181251	-78.6267848	-78.6587996	29582	united states	horry county	south carolina	north myrtle beach	NA	NA	NA	Cherry+Grove,SC
-71.759794	42.5250906	locality	approximate	leominster, ma, usa	42.5741919	42.474699	-71.702214	-71.8422168	NA	united states	worcester county	massachusetts	leominster	NA	NA	NA	Leominster,MA
-83.2696509	42.240872	locality	approximate	taylor, mi, usa	42.269879	42.1812819	-83.228123	-83.3089989	NA	united states	wayne county	michigan	taylor	NA	NA	NA	Taylor,MI
-120.6530063	40.4162842	locality	approximate	susanville, ca, usa	40.4535569	40.4012499	-120.606643	-120.6741371	NA	united states	lassen county	california	susanville	NA	NA	NA	Susanville,CA
-75.3415667	40.4417682	locality	approximate	quakertown, pa 18951, usa	40.452251	40.4269229	-75.3189249	-75.369794	18951	united states	bucks county	pennsylvania	quakertown	NA	NA	NA	Quakertown,PA
-118.0578456	34.1072305	locality	approximate	temple city, ca, usa	34.120996	34.0853589	-118.0283521	-118.0813779	NA	united states	los angeles county	california	temple city	NA	NA	NA	Temple+City,CA
-88.7323272	42.8336205	locality	approximate	whitewater, wi, usa	42.857296	42.812053	-88.69812	-88.777142	NA	united states	walworth county	wisconsin	whitewater	NA	NA	NA	Whitewater,WI
-71.5808973	42.0278756	locality	approximate	millville, ma, usa	42.063804	42.013729	-71.5632551	-71.5918351	NA	united states	worcester county	massachusetts	millville	NA	NA	NA	Millville,MA
-92.3087945	41.1725134	locality	approximate	hedrick, ia 52563, usa	41.1801321	41.16224	-92.295879	-92.3200119	52563	united states	keokuk county	iowa	hedrick	NA	NA	NA	Hedrick,IA
-79.7343791	32.8194131	locality	approximate	isle of palms, sc, usa	32.827247	32.7742202	-79.7180577	-79.8112852	NA	united states	charleston county	south carolina	isle of palms	NA	NA	NA	Isle+of+Palms,SC
-87.4052865	37.9444882	locality	approximate	newburgh, in 47630, usa	37.9604859	37.939327	-87.3890161	-87.4234379	47630	united states	warrick county	indiana	newburgh	NA	NA	NA	Newburgh,IN
-81.1637245	33.836081	administrative_area_level_1	approximate	south carolina, usa	35.2155401	32.0345599	-78.5408175	-83.3532588	NA	united states	NA	south carolina	NA	NA	NA	NA	Murrell's+inland,SC
-80.1071379	40.6849626	locality	approximate	cranberry township, pa, usa	40.745345	40.67397	-80.0553641	-80.1525821	NA	united states	butler county	pennsylvania	cranberry township	NA	NA	NA	Cranberry+Township,PA
-74.0104178	41.5034271	locality	approximate	newburgh, ny, usa	41.519208	41.487829	-74.004513	-74.0486379	NA	united states	orange county	new york	newburgh	NA	NA	NA	Newburgh,NY
-76.1788391	40.1798165	locality	approximate	ephrata, pa, usa	40.2007849	40.1625789	-76.1477588	-76.2088519	NA	united states	lancaster county	pennsylvania	ephrata	NA	NA	NA	Ephrata,PA
-93.3140985	41.0199996	locality	approximate	chariton, ia 50049, usa	41.0355819	40.998427	-93.286771	-93.3277821	50049	united states	lucas county	iowa	chariton	NA	NA	NA	Chariton,IA
-90.4611995	30.5043583	locality	approximate	hammond, la, usa	30.5457191	30.4629119	-90.3983448	-90.5167139	NA	united states	tangipahoa parish	louisiana	hammond	NA	NA	NA	Hammond,LA
-120.8217312	45.8206794	locality	approximate	goldendale, wa 98620, usa	45.839073	45.8045289	-120.8030912	-120.8382178	98620	united states	klickitat county	washington	goldendale	NA	NA	NA	Goldendale,WA
-122.8163802	38.5471327	locality	approximate	windsor, ca, usa	38.567512	38.514989	-122.772506	-122.836822	NA	united states	sonoma county	california	windsor	NA	NA	NA	Windsor,CA
-118.442596	34.0412085	neighborhood	approximate	west los angeles, los angeles, ca, usa	34.062533	34.027862	-118.4106391	-118.4772128	NA	united states	los angeles county	california	los angeles	NA	NA	NA	West+Los+Angeles,CA
-97.1333453	33.6259414	locality	approximate	gainesville, tx 76240, usa	33.7146819	33.5778091	-97.080365	-97.210647	76240	united states	cooke county	texas	gainesville	NA	NA	NA	Gainesville,TX
-72.8409359	40.8020431	locality	approximate	mastic, ny, usa	40.83408	40.775959	-72.8141469	-72.8604258	NA	united states	suffolk county	new york	mastic	NA	NA	NA	Mastic,NY
-73.0601078	41.9212066	neighborhood	approximate	winsted, winchester, ct, usa	41.9470559	41.9082919	-73.040381	-73.1009979	NA	united states	litchfield county	connecticut	winchester	NA	NA	NA	Winsted,CT
-87.3464271	41.5933696	locality	approximate	gary, in, usa	41.6509142	41.5218121	-87.2220348	-87.433641	NA	united states	lake county	indiana	gary	NA	NA	NA	Gary+,IN
-73.1241488	40.8064187	locality	approximate	ronkonkoma, ny, usa	40.832977	40.7819268	-73.084153	-73.1714948	NA	united states	suffolk county	new york	ronkonkoma	NA	NA	NA	Ronkonkoma,NY
-88.4942152	39.2261504	locality	approximate	sigel, il 62462, usa	39.2293751	39.2214029	-88.4892359	-88.503048	62462	united states	shelby county	illinois	sigel	NA	NA	NA	Sigel,IL
-1.2577263	51.7520209	locality	approximate	oxford, oxford, uk	51.7963006	51.704532	-1.1751763	-1.3199994	NA	united kingdom	oxfordshire	england	oxford	NA	NA	NA	Oxford+,
-106.2925238	39.2508229	locality	approximate	leadville, co 80461, usa	39.255858	39.2373009	-106.279582	-106.307537	80461	united states	lake county	colorado	leadville	NA	NA	NA	Leadville,CO
-80.4472802	25.0865151	locality	approximate	key largo, fl, usa	25.1844879	25.033807	-80.3498549	-80.5013394	NA	united states	monroe county	florida	key largo	NA	NA	NA	Key+Largo,FL
-118.3286614	34.0928092	sublocality_level_1	approximate	hollywood, los angeles, ca, usa	34.111236	34.0762656	-118.2840872	-118.368869	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Hollywood,CA
-83.9296526	39.6847822	locality	approximate	xenia, oh 45385, usa	39.722582	39.649198	-83.8960319	-83.9864319	45385	united states	greene county	ohio	xenia	NA	NA	NA	Xenia,OH
-122.3873133	45.5392862	locality	approximate	troutdale, or, usa	45.5608529	45.5064019	-122.367155	-122.4309559	NA	united states	multnomah county	oregon	troutdale	NA	NA	NA	Troutdale,OR
-96.7197216	33.99871	locality	approximate	kingston, ok, usa	34.013687	33.989512	-96.691648	-96.734476	NA	united states	marshall county	oklahoma	kingston	NA	NA	NA	Kingston,OK
-87.71453	43.7508284	locality	approximate	sheboygan, wi, usa	43.797622	43.6912369	-87.695532	-87.7654249	NA	united states	sheboygan county	wisconsin	sheboygan	NA	NA	NA	Sheboygan,WI
-83.5688244	41.7792144	locality	approximate	temperance, mi 48182, usa	41.793792	41.7356749	-83.553946	-83.5883799	48182	united states	monroe county	michigan	temperance	NA	NA	NA	Temperance,MI
-71.0772796	42.7762015	locality	approximate	haverhill, ma, usa	42.833089	42.7325448	-70.9983641	-71.1824039	NA	united states	essex county	massachusetts	haverhill	NA	NA	NA	Haverhill,MA
-85.1793852	32.8187406	locality	approximate	valley, al, usa	32.8564789	32.7503399	-85.1343339	-85.2204979	NA	united states	chambers county	alabama	valley	NA	NA	NA	Valley,AL
-76.3877289	39.5850754	locality	approximate	forest hill, md, usa	39.6343661	39.5707274	-76.314756	-76.4079728	NA	united states	harford county	maryland	forest hill	NA	NA	NA	Forest+Hill,MD
4.8951679	52.3702157	locality	approximate	amsterdam, netherlands	52.4311573	52.3182742	5.0683726	4.7288558	NA	netherlands	government of amsterdam	north holland	amsterdam	NA	NA	NA	Amsterdam+,
-80.238888	26.771624	locality	approximate	loxahatchee, fl 33412, usa	26.7815855	26.7616616	-80.2228806	-80.2548954	33412	united states	palm beach county	florida	loxahatchee	NA	NA	NA	Loxahatchee,FL
-119.1560394	34.8462176	locality	approximate	pine mountain club, ca, usa	34.8729239	34.813311	-119.113817	-119.229286	NA	united states	kern county	california	pine mountain club	NA	NA	NA	Pine+Mountain+Club,CA
-82.907123	40.4172871	administrative_area_level_1	approximate	ohio, usa	41.9773019	38.4034229	-80.5182	-84.8203049	NA	united states	NA	ohio	NA	NA	NA	NA	,OH
-118.6089752	34.165357	neighborhood	approximate	woodland hills, los angeles, ca, usa	34.1908785	34.129826	-118.5613847	-118.6681366	NA	united states	los angeles county	california	los angeles	NA	NA	NA	Woodland+Hills,CA
-75.6187766	41.467642	locality	approximate	dickson city, pa, usa	41.487379	41.4491801	-75.604532	-75.6633338	NA	united states	lackawanna county	pennsylvania	dickson city	NA	NA	NA	Dickson+city,PA
-76.8621935	40.7989735	locality	approximate	selinsgrove, pa, usa	40.812793	40.787866	-76.8488449	-76.8810599	NA	united states	snyder county	pennsylvania	selinsgrove	NA	NA	NA	Selinsgrove,PA
-79.0192997	35.7595731	administrative_area_level_1	approximate	north carolina, usa	36.5881568	33.8409689	-75.460666	-84.321869	NA	united states	NA	north carolina	NA	NA	NA	NA	,NC
-101.8551665	33.5778631	locality	approximate	lubbock, tx, usa	33.7084538	33.473833	-101.7485541	-102.028333	NA	united states	lubbock county	texas	lubbock	NA	NA	NA	Lubbock,TX
-79.9939463	37.7934585	locality	approximate	covington, va 24426, usa	37.813585	37.748244	-79.966027	-80.008994	24426	united states	NA	virginia	covington	NA	NA	NA	Covington,VA
-89.3198414	43.7913679	locality	approximate	montello, wi 53949, usa	43.813535	43.7790279	-89.314359	-89.3567439	53949	united states	marquette county	wisconsin	montello	NA	NA	NA	Montello,WI
-88.4470508	43.7730448	locality	approximate	fond du lac, wi, usa	43.8073209	43.7179948	-88.365613	-88.4977799	NA	united states	fond du lac county	wisconsin	fond du lac	NA	NA	NA	Fond+du+Lac,WI
-93.7941378	45.3055201	locality	approximate	monticello, mn, usa	45.3357979	45.271649	-93.7340189	-93.860311	NA	united states	wright county	minnesota	monticello	NA	NA	NA	Monticello,MN
-122.6948697	47.6445386	locality	approximate	silverdale, wa, usa	47.706077	47.6341859	-122.654563	-122.7246621	NA	united states	kitsap county	washington	silverdale	NA	NA	NA	Silverdale,WA
-92.2895948	34.7464809	locality	approximate	little rock, ar, usa	34.8219489	34.6260609	-92.154944	-92.520911	NA	united states	pulaski county	arkansas	little rock	NA	NA	NA	Little+Rock,
-83.5407214	31.9446209	locality	approximate	pitts, ga 31072, usa	31.953468	31.93894	-83.53326	-83.5504189	31072	united states	wilcox county	georgia	pitts	NA	NA	NA	Pitts,GA
-73.8334554	42.7178558	locality	approximate	colonie, ny, usa	42.7366589	42.7020781	-73.808616	-73.8599819	NA	united states	albany county	new york	colonie	NA	NA	NA	Colonie,NY
-71.3565439	41.9695516	locality	approximate	north attleborough, ma, usa	42.014899	41.9166674	-71.268666	-71.3816999	NA	united states	bristol county	massachusetts	north attleborough	NA	NA	NA	North+Attleboro,MA
-88.2667534	42.333355	locality	approximate	mchenry, il, usa	42.372085	42.2993949	-88.238196	-88.345601	NA	united states	mchenry county	illinois	mchenry	NA	NA	NA	McHenry,IL
-116.958635	33.7839084	locality	approximate	san jacinto, ca, usa	33.837918	33.7513011	-116.917688	-117.060809	NA	united states	riverside county	california	san jacinto	NA	NA	NA	San+Jacinto,CA
error	error	NA	NA	NA	error	error	error	error	error	error	error	error	error	error	error	error	error
-45.4016534	-23.8063468	locality	approximate	são sebastião - sp, brazil	-23.7113297	-23.8376939	-45.3970658	-45.8450485	NA	brazil	são sebastião	são paulo	são sebastião	NA	NA	NA	São+Sebastião+SP+,
-106.0383518	39.4816537	locality	approximate	breckenridge, co 80424, usa	39.5406379	39.4618461	-106.014379	-106.0720429	80424	united states	summit county	colorado	breckenridge	NA	NA	NA	Breckenridge,CO
-111.7609896	34.8697395	locality	approximate	sedona, az, usa	34.8902068	34.81855	-111.7428099	-111.847467	NA	united states	coconino county	arizona	sedona	NA	NA	NA	Sedona,AZ
-111.0937311	39.3209801	administrative_area_level_1	approximate	utah, usa	42.001618	36.9979031	-109.0410581	-114.0529979	NA	united states	NA	utah	NA	NA	NA	NA	Vero+Beach,UT
-74.9968543	40.2030643	locality	approximate	churchville, pa, usa	40.209972	40.185144	-74.981451	-75.0131569	NA	united states	bucks county	pennsylvania	churchville	NA	NA	NA	Churchville,PA
-121.4032995	39.6451637	locality	approximate	berry creek, ca 95916, usa	39.6537549	39.6365714	-121.3872921	-121.4193069	95916	united states	butte county	california	berry creek	NA	NA	NA	Berry+Creek,CA
-76.4063509	39.8323244	locality	approximate	airville, pa 17302, usa	39.8408923	39.8237554	-76.3903435	-76.4223583	17302	united states	york county	pennsylvania	airville	NA	NA	NA	Airville,PA
-1.7797176	51.5557739	locality	approximate	swindon, swindon, swindon, uk	51.6071916	51.530334	-1.7194727	-1.8651375	NA	united kingdom	swindon	england	swindon	NA	NA	NA	Swindon+,
-74.2958532	40.9681661	neighborhood	approximate	pompton plains, pequannock township, nj, usa	40.988262	40.950832	-74.276892	-74.3362431	NA	united states	morris county	new jersey	pequannock township	NA	NA	NA	Pompton+Plains,NJ
-97.9030785	31.124062	locality	approximate	copperas cove, tx, usa	31.163995	31.0579849	-97.8043988	-97.9677009	NA	united states	coryell county	texas	copperas cove	NA	NA	NA	Copperas+Cove,TX
-70.2881124	41.6524911	sublocality_level_1	approximate	hyannis, barnstable, ma, usa	41.6650646	41.6314151	-70.2708264	-70.3034965	NA	united states	barnstable county	massachusetts	barnstable	NA	NA	NA	Hyannis,MA
-74.1979458	39.9537358	locality	approximate	toms river, nj, usa	40.0587159	39.9330019	-74.0585798	-74.270651	NA	united states	ocean county	new jersey	toms river	NA	NA	NA	Toms+River,NJ
12.56738	41.87194	country	approximate	italy	47.092	35.4929201	18.5205015	6.6267201	NA	italy	NA	NA	NA	NA	NA	NA	Italy,
-108.7726205	43.0249581	locality	approximate	ethete, wy, usa	43.057787	42.9531549	-108.5975661	-108.8220119	NA	united states	fremont county	wyoming	ethete	NA	NA	NA	Ehete,WY
error	error	NA	NA	NA	error	error	error	error	error	error	error	error	error	error	error	error	error
-90.295925	30.9601803	locality	approximate	mount hermon, la 70450, usa	30.9697481	30.9506116	-90.2799176	-90.3119324	70450	united states	washington parish	louisiana	mount hermon	NA	NA	NA	Mount+Hermon,LA
-96.6655488	32.5340262	locality	approximate	ferris, tx, usa	32.557623	32.5197481	-96.635766	-96.7283898	NA	united states	ellis county	texas	ferris	NA	NA	NA	Ferris,TX
-106.0627967	39.2838783	locality	approximate	alma, co, usa	39.2906089	39.278938	-106.058141	-106.0717401	NA	united states	park county	colorado	alma	NA	NA	NA	Alma,CO
-91.9901206	30.0996471	locality	approximate	youngsville, la, usa	30.134178	30.0620889	-91.9505269	-92.03399	NA	united states	lafayette parish	louisiana	youngsville	NA	NA	NA	Youngsville,LA
-71.0293133	43.5691582	neighborhood	approximate	sanbornville, wakefield, nh 03872, usa	43.5750081	43.5628242	-71.0236414	-71.0399233	03872	united states	carroll county	new hampshire	wakefield	NA	NA	NA	Sanbornville,NH
-1.465382	52.520489	locality	approximate	nuneaton, warwickshire, uk	52.5473907	52.4843764	-1.406348	-1.5584795	NA	united kingdom	warwickshire	england	nuneaton	NA	NA	NA	Nuneaton+,
-80.8936735	27.1303277	locality	approximate	buckhead ridge, fl 34974, usa	27.147917	27.122308	-80.8711639	-80.902541	34974	united states	glades county	florida	buckhead ridge	NA	NA	NA	Buckheadridge,FL
-75.3926959	38.1770634	locality	approximate	snow hill, md 21863, usa	38.1887648	38.150847	-75.3754029	-75.40557	21863	united states	worcester county	maryland	snow hill	NA	NA	NA	Snow+Hill,MD
-78.4594522	38.665397	locality	approximate	luray, va 22835, usa	38.678081	38.6493339	-78.418087	-78.5026889	22835	united states	page county	virginia	luray	NA	NA	NA	Luray,VA
-105.0499817	40.0502623	locality	approximate	erie, co, usa	40.101477	40.000251	-104.979344	-105.104906	NA	united states	weld county	colorado	erie	NA	NA	NA	Erie,CO
-122.1660756	37.424106	locality	approximate	stanford, ca, usa	37.4435369	37.4063388	-122.149475	-122.191292	NA	united states	santa clara county	california	stanford	NA	NA	NA	Stanford,CA
-76.4541186	38.3184577	locality	approximate	solomons, md, usa	38.354043	38.3164099	-76.448664	-76.48432	NA	united states	calvert county	maryland	solomons	NA	NA	NA	Solomons,MD
-111.9388244	40.4896711	locality	approximate	bluffdale, ut, usa	40.5008533	40.4204963	-111.9005371	-111.9916355	NA	united states	salt lake county	utah	bluffdale	NA	NA	NA	Bluffdale,UT
-84.1546452	36.2178566	locality	approximate	rocky top, tn, usa	36.244456	36.2074221	-84.140552	-84.16736	NA	united states	anderson county	tennessee	rocky top	NA	NA	NA	Lake+City,TN
-119.9662843	37.4849377	locality	approximate	mariposa, ca 95338, usa	37.503389	37.4608711	-119.946806	-119.9883511	95338	united states	mariposa county	california	mariposa	NA	NA	NA	Mariposa,CA
-76.2288176	43.4595138	locality	approximate	mexico, ny 13114, usa	43.477884	43.4535761	-76.1983033	-76.247557	13114	united states	oswego county	new york	mexico	NA	NA	NA	Mexico,NY
-97.7941967	32.4420826	locality	approximate	granbury, tx, usa	32.514009	32.411315	-97.6280531	-97.834592	NA	united states	hood county	texas	granbury	NA	NA	NA	Granbury,TX
-84.296616	40.9064392	locality	approximate	fort jennings, oh 45844, usa	40.912645	40.8996609	-84.290595	-84.3064671	45844	united states	putnam county	ohio	fort jennings	NA	NA	NA	Fort+Jennings,OH
-76.3327095	43.1586786	locality	approximate	baldwinsville, ny 13027, usa	43.180095	43.133497	-76.3065649	-76.349262	13027	united states	onondaga county	new york	baldwinsville	NA	NA	NA	Baldwinsville,NY
-83.5723876	34.1170537	locality	approximate	jefferson, ga, usa	34.196869	34.082614	-83.544173	-83.673432	NA	united states	jackson county	georgia	jefferson	NA	NA	NA	Jefferson,GA
-104.9371993	40.0991506	locality	approximate	frederick, co, usa	40.138798	40.080476	-104.88647	-105.0375899	NA	united states	weld county	colorado	frederick	NA	NA	NA	Frederick,CO
-93.9585067	29.9913244	locality	approximate	port neches, tx, usa	30.012507	29.9430489	-93.8989309	-93.982974	NA	united states	jefferson county	texas	port neches	NA	NA	NA	Port+Neches,TX
-83.9737935	35.7895271	locality	approximate	alcoa, tn, usa	35.8825856	35.7577039	-83.905222	-84.034621	NA	united states	blount county	tennessee	alcoa	NA	NA	NA	Alcoa,TN
-94.3821724	38.9108408	locality	approximate	lee's summit, mo, usa	39.0267149	38.824396	-94.3038089	-94.4716769	NA	united states	jackson county	missouri	lee's summit	NA	NA	NA	Lee+Summitt,MO
-79.6922501	35.7437485	locality	approximate	franklinville, nc, usa	35.75475	35.7273499	-79.670557	-79.708056	NA	united states	randolph county	north carolina	franklinville	NA	NA	NA	Franklinville,NC
-86.1219155	38.2120121	locality	approximate	corydon, in 47112, usa	38.2320009	38.1985661	-86.107091	-86.1435231	47112	united states	harrison county	indiana	corydon	NA	NA	NA	corydon,IN
-74.1995883	40.4331631	locality	approximate	keyport, nj, usa	40.4473839	40.4226119	-74.183532	-74.218062	NA	united states	monmouth county	new jersey	keyport	NA	NA	NA	Keyport,NJ
-106.0452736	36.3021225	locality	approximate	ojo caliente, nm 87539, usa	36.3087244	36.2994402	-106.0393957	-106.0533398	87539	united states	taos county	new mexico	ojo caliente	NA	NA	NA	Ojo+Caliente,NM
-86.1586156	41.6619927	locality	approximate	mishawaka, in, usa	41.73066	41.6239769	-86.097812	-86.2161928	NA	united states	st. joseph county	indiana	mishawaka	NA	NA	NA	Mishawaka,IN
-78.7439189	42.7675593	locality	approximate	orchard park, ny 14127, usa	42.774059	42.749763	-78.7221298	-78.758835	14127	united states	erie county	new york	orchard park	NA	NA	NA	Orchard+Park,NY
-122.3861269	41.4226498	locality	approximate	weed, ca, usa	41.443712	41.3828279	-122.3540379	-122.4013109	NA	united states	siskiyou county	california	weed	NA	NA	NA	Weed,CA
-84.8732835	38.2009055	locality	approximate	frankfort, ky 40601, usa	38.2310499	38.1578411	-84.809606	-84.9236448	40601	united states	franklin county	kentucky	frankfort	NA	NA	NA	Frankfort,KY
-110.926479	32.2217429	locality	approximate	tucson, az, usa	32.3201661	31.9916539	-110.708204	-111.059406	NA	united states	pima county	arizona	tucson	NA	NA	NA	Tucson+,AZ
-82.8309861	36.1631574	locality	approximate	greeneville, tn, usa	36.213789	36.131349	-82.7411718	-82.9155081	NA	united states	greene county	tennessee	greeneville	NA	NA	NA	Greeneville,TN
-71.467566	42.7653662	locality	approximate	nashua, nh, usa	42.8055868	42.6999888	-71.4323079	-71.5607889	NA	united states	hillsborough county	new hampshire	nashua	NA	NA	NA	Nashua,NH
-122.7446149	47.3406839	neighborhood	approximate	key center, wa 98349, usa	47.3482444	47.3331223	-122.7286075	-122.7606223	98349	united states	pierce county	washington	NA	NA	NA	NA	Key+Center,WA
-82.1015369	41.48754	locality	approximate	sheffield lake, oh, usa	41.501576	41.478631	-82.0665668	-82.13044	NA	united states	lorain county	ohio	sheffield lake	NA	NA	NA	Sheffield+Lake,OH
-121.7124536	37.9974219	locality	approximate	oakley, ca, usa	38.019621	37.9688219	-121.6238631	-121.7562779	NA	united states	contra costa county	california	oakley	NA	NA	NA	Oakley,CA
-97.4394777	35.2225668	locality	approximate	norman, ok, usa	35.348324	35.1453179	-97.1769179	-97.547822	NA	united states	cleveland county	oklahoma	norman	NA	NA	NA	Norman,OK
16.3738189	48.2081743	locality	approximate	vienna, austria	48.3230999	48.1182699	16.5774999	16.1826199	NA	austria	NA	vienna	vienna	NA	NA	NA	Vienna+,
-78.9657302	43.0216283	locality	approximate	grand island, ny, usa	43.069558	42.9558569	-78.8899589	-79.023256	NA	united states	erie county	new york	grand island	NA	NA	NA	Grand+Island,NY
-73.7629097	41.0339862	locality	approximate	white plains, ny, usa	41.0698349	40.9825345	-73.719524	-73.7898478	NA	united states	westchester county	new york	white plains	NA	NA	NA	White+Plains,NY
